Channel,Title,Rating,Review
RepublicTV,Yes The Channel Should be banned,1,Not only this channel other channels like aajtak and zee news should be banned to arnab has resigned but he has already secured his 7 figure salary
RepublicTV,"Useless channel, no news, shouts",1,"Chillao, aur chillao, noise noise, no news only chillao, bhonkte raho bas yahi hai ye channel, joker tv"
RepublicTV,Don't shows real news......,1,"Bad , never shows real news , mislead .."
RepublicTV,Worst channel and overacting anchors,1,This channel is worst channel I ever seen I m life all anchors are stupid and nonsense talk anchors are always do overacting worst channel worst worst worst worst
RepublicTV,This channel is only doing TRP,1,I don't like shouting and only shouting feeling always like something is wrong i didn't seen this channel only work for trp . News channel stop this type of working
RepublicTV,News channel or a National gossiping Channel ?,1,"I landed on this news channel this morning. They were showing the news about Sushant's death case. I was shocked to hear the words which the anchor and the reporter were using. They were passing their comments on Rhea Chakraborty and what they think about her, how arrogant and careless she is to not reach to the place she was summoned to. The reporter is saying - ""What does she think of herself, this made me very angry"" and the anchor is totally bullying her on a National TV Channel saying ""It's not the time to apply make up on your face, you are not going on a set but for an official cause. What's taking you so long? "" I haven't seen such repugnant comments being given any news channel. It's beyond pathetic and shameful. They are acting as if she's done some newest kind of crime buying drugs. It's a known issue in the society and should be treated and dealt in a civil manner instead of just passing your own judgments which no one really cares about. She has no been proven guilty yet so you have no right to disgrace her. Your job is to report to the public what's going on in country and not what YOU think about everything unless you are participating in any debate. Again, to put it in a better way, you Reporters and Anchors are not sitting there to pass judgments but to state facts and ask the right questions to reach to the truth. And looking at your news channel, you're doing a PATHETIC Job. Learn some decency from other reputable news channels. P. S. Just so everyone knows I'm neither a supporter of Rhea Chakraborty nor any other news Channel. I'm speaking as an individual."
RepublicTV,Wonderful News Channel,5,"Republic Tv is the best news channel. Shows facts and real news. Arnab Goswami is best journalist and their team as well like Suhail, Jyothsna & Pradeep Bhandari. They all are doing wonderful journalism and covering each and everything. Hatts of to these journalists, they are doing such a hard-work for covering the news. Love to see the debates of Arnab Goswami. Me n my family only watch republic tv. Thankyou so much Repubic tv"
RepublicTV,PLEASE STOP SHOUTING & RESPECT ALL.,1,"Hi Arnaab, Wonder why there is always extra furore & roars on your channel, that we tend to shift to other channels!!! You and your reporters need to respect the debaters, viewers and the suspect or accused whom your channel have already declared to be criminals!!!! Firstly we are not deaf, cluless or brainless to get into your talks!!!! Please stop disrespectful behaviour towards our Mumbai Police! We need to be grateful to them!Nobody is perfect, and, during this pandemic there is possibility for lapses.They don't sit in air-conditioned rooms protected from COVID 19....they are on Ground Zero which you can't fathom!!! Think about it.... Respect the guardians of our loving Mumbai and Mumbaikars by speaking slow, legible, to the point...and definitely we will try to watch your channel!!!!! Good Luck, Jai Hind. Jai Maharashtra."
RepublicTV,Calm Down,3,Republic channel is more of a debate platform where news anchors are most of the time shouting and cause of this viewers are unable to understand and listen the news clearly. All the anchors and host are very sharp with loud and clear statements only the think I dislike they are rushing while talking which may cause for some viewers  to understand the news. Be calm and composed while talking.
RepublicTV,Worst news channel in the world,1,"Worst channel, with stupid anchors who argues on totally irrelevant topics, i want to give 0 stars but there is no option for that"
RepublicTV,Republic Bharat is best media Chanel,3,"It is a good channel doing lot of research befor presenting a topic. Arnab has lot of energy and dominate personality. The channel is a good response to all media channels, which are biased against the present government. R. Bharat definitely need credibility check journalism in india."
RepublicTV,Banned this channel in u.k.,1,Is this a news channel? Really where everyone shouts like they are only people living in the world My view is this channel should be shut a.s.a.p. It is no good for this country
RepublicTV,Best news channel I have ever seen,5,"Thank you  Arnab Sir for such a wonderful channel.  I am big fan of yours.  We need such a wonderful news channel which shows true colors of our politicians', so called secularists'  mindset. We can hear patriotism in your each and every words you speak in your program. Thanks a lot and we are with you"
RepublicTV,One sided media. works for government,1,This media works for govt and not for people. especially arnab who has destroyed the Indian media. hate driven media
RepublicTV,"Godi media ,sold to BJP ,BJP channel",1,I have stopped watching republic tv since 2015 bcz this channel totally supports BJP.....Even one star is more to give... Indian news channels are mostly fake... except NDTV
RepublicTV,CAB n Arnab the watch dog of Modi Govt,1,Arnab is presently in between devil n sea while leading the discussion on CAB. He can't take a clear stand on the issue. If takes a stand in favour he cant put his foot in Assam n if he opposes the bill hewill loose his mentors Modi n Amitsha. Poor guy n devils advocate. We can see the pain on his face eventhough trying divert the issue on the shoulder owaisi.
RepublicTV,Arnab from republic tv,1,He is modi puppet (modi ka ganda andha puppet ) jaisi uski shakal waisa uska kaam.instead od republic tv u must keep modipublic tv arab an assole
RepublicTV,Technical issues,3,I strongly suggest Republic TV management to do something to synchronise audio and video. It happen always that video comes before audio. In the bargain we loose the sanctity of discussion
RepublicTV,Fake Indian News Channel,1,"Tremendous thanks to the developers for giving us the opportunity to put 1 star toward here fake Indian news channel. The news channel doesn't have guts to open their review options to the public, It clearly means that they are doing big mistakes and against their ethics for their viewers. This is particularly appreciated because people could understand the real face of Arnab and BJP. Clearly, Arnab is behaving like a slave of them.Mr.Arnab if you will get free time please go and study Indian political history,  It will help future while your old age."
RepublicTV,Totally biased towards BJP,1,"Not a single negative point about BJP is discussed here and deeply influenced  by rajeev chandrashekhar and anupam kher's wife who are in BJP. Also, Modi only visits and give interviews to them who are sold to BJP and he has no guts to face Ravish Kumar or any other Independent channels like The Wire, scroll or quint."
RepublicTV,Bakavas,1,This is the third class channel I donâ€™t understand why they show only good things about bjp party . I think this is the worst channel I have ever seen n reporters are really very funny ha ha ha ha.t they just keep on shouting without any reason and just praise bjp . All the time they show news against congress . I think this channel should be banned
RepublicTV,Bakwaas channel,1,This is the third class channel I don't understand why they show only good things about bjp party . I think this is the worst channel I have ever seen n reporters are really very funny ha ha ha ha.t they just keep on shouting without any reason and just praise bjp . All the time they show news against congress . I think this channel should be banned
RepublicTV,Fake News Channel,1,"Programmed like News Channels. No commitment towards truth. Totally committed towards its promoters, BJP MP and self-satisfying news anchor Mr. Arnab Goswami ............................................................................................................................................"
RepublicTV,Worst Media spreading Hatred everywhere !!!,1,"One of the worst news channel that was ever created in the history of news media.. bjp puppet.. full of noise and create no value to people who want to think.. even does not even let it viewers to think about the issues as no onecant hear anything. Full of propaganda, all fake news..when a channel is formed by the help of a Lok sobha member of the BJP, then it clearly goeswhy it alwaysshows news against the ConfCongress and each of us understood that clearly. I would request the International News Media or if has a autonomous institution of some shape or form to take punishable action to them as they are the main propagandist in dividing this great nation on the perspective of religion."
RepublicTV,Puppet of a specific political party,1,"It's not at all a news channel, the worst news channel, full of propoganda and biased news, all anchors only know how to shout and shout ..it better to watch some decent liberal news channel which shows good news like NDTV news channel.. Arnb is most pathetic, he can do anything for money, they have already sold their news channel to one party."
RepublicTV,"Too much aggression, unnecessary",1,"Too noisy.. Too much aggression.. Too much repeated content.... And funny reporters..... They try to become junior Mr. Arnab.... Which for them is very difficult.. Coz the level of irritation Mr. Arnab has, could not be copied by anyone.... They can be good but don't copy the same thing what Mr. Arnab had done."
RepublicTV,Too much noise and full of non-sense,1,"This is worst news channel, always full of noise and non-sense debates. Self proclaimed nationalist Arnab has zero knowledge of journalism, his channel spreads fake news and never apolozises . Never talks about bad policies of current government, never questions govt authorities. Such channels are just brainwashing audience, damaging their common sense."
RepublicTV,The best of the worst,1,"Its a sad state of affairs. These professional anchormen, who should provide a genuine and unbiased view are behaving like hired goons. In the garb of journalism, they are not only trampling the very democracy they claim to protect, they are in fact ruining the reputation of the free press in India.  These pseudointellectuals, using their knowledge of English language, try to bulldoze the opposition and mask their untoward intentions. It seems that their command over the use of English has given them a licence to falsify a news and unnecessarily shout and scream with all the finesse of a theatre artist. If there is any way we can get these fake news channels banned, it would be the greatest act of nationalism.  Just because somebody is able to use English to further his ulterior motives, we can't be mute spectators and let him milk the system and fool millions.   Its a cry for help. WE NEED TO BAN THESE SELF-PROCLAIMED PSEUDONATIONALIST."
RepublicTV,Try spreading News which helps our country grow,1,"I think that such a reputed news channel in India, which gained success in a short span should provide us with news which matters to the whole country like the problem going in India's falling GDP,  People losing jobs, etc. But they always go off track and always provide nonsense news and debates. They only talk about celebrities, cases which give them more TRPs. They just don't know what is a debate, they just shout and use abusive words to prove their point. This isn't journalism, Journalism is unbiased. The public should decide what should be done but the news reporters give the results directly. Their debates have no base, they just create statements that come from their sources without any proofs and create a mess around the country with false news, they just want more TRPs. They have a very good viewership so I request them to be factual, genuine, and try spreading news which helps our country grow."
RepublicTV,Lodhu channel..godi media,1,Channel of axxxhxxxx... Mindless people watch this bekar chx  Channel... M hindu but hate their propoganda..news.. ARNAB BAUSWAMI..bau bau
RepublicTV,Accurate and true news channel,3,Republic tv is very nice site they have their own TV channel in which news are very accurate and real there us no fake news on their channel I always used to watch news on Republic TV
RepublicTV,Full politicised media channel,1,This is all about arnab Goswami who was a good journalist but after came of modi govt .he totally changed his ideology regarding of journalism .now he and his channel caught with TRP scam this channel should be banned immediately and all the people should know about the system of current media's scenario If we talk about hinduism he shows it in different way like we all hindus want to be intolerant but we the new generation who better knows that how much  religoin matter for any country and society Republic tv should be terminated and we should find all other people who involve in this scam may be they are from politics.
RepublicTV,Revenge is not a solution,3,Hi viewers we all know about indian media  channels about their trp stunts also now days we are seeing about trp controversy of republic tv with Mumbai police but according to me I think that mumbai police just want to take revenge with Arnab for everything which happened with them and Maharashtra Government it is totally political pressure also I am not in full support of media channels as they are forgetting their duties but as compared to other fake journalist Arnab is better.
RepublicTV,It is very shouting,3,This is very nice channel than others and also this is the beautiful graphics because of that looks very good and gorgeous
RepublicTV,Fake,1,Fake and discrimanatory news in this channel they only show the news that contain hate and discrimination and they think that they are judge
RepublicTV,Review about republic tv,1,"This is so much cringy , and here violence is sxsisted in many forms , and tha anchors and hosts shouts very loudle , their talks and argues did not make any sense and this show is very biased , the main formality of media is to ask the questions to the government but usually they always praise government and instead of asking questions to government they asks questions to the opposition, and sometimes theybare spreading the communal violence cox the debate between hindu and muslim is not necessary"
RepublicTV,Good News Channel,5,"This channel looks like the truth, the rest of the channels are not sold like this, they raise the voice of the public.It is the only channel in the country that understands the problems of the public."
RepublicTV,Ban Republic TV,1,This Channel should be banned because the content showed on this channel is misleading the people of country and there is only non sense being displayed. The major effect of the content of this channel are only targeting some specific religion and not showing equality to all
RepublicTV,An EMPTY VESSEL that SOUNDS LOT!,1,"He was once seen so versatile. He came into forefront anchoring the Great Indian Circus called the Parliament n State Assembly Election news of the country. Had been so straight, kniving to see the depths of any1, undeterred. To bring out the truth. But not now. Why? What went in btw? To stoop so low! Is it that just the bucks matter now? Just the fluttering of the currency papper counts? Heart-rendering! turned out to be ""AN EMPTY VESSEL"" that ""SOUNDS A LOT""!"
RepublicTV,Banned or Not banned review this channel,1,I think it is not public TV because public are not satisfied this news channel this is Bad channel issued by public so banned or not this will be decided positive and negative Review both of count by channel if most public are satisfied this channel then it's should not be banned and if more public are not satisfied this news channel then it can be banned by government so my review is banned this type channel if more public are not satisfied
RepublicTV,Very good,4,Its not fake . Beleive on it . Republic tv is one of the best than any other channels . So it is very beneficial to watch republic tv
RepublicTV,Real news,3,This channel is rearly good and they are give real news and time to time .raealy amazing channel and reporter are very good and sensible
RepublicTV,Republic tv,3,That is brave tv channel across India every one Knows arnab goswami is the most brave host and honour of tv channel.i like this channel very much.atnab Goswami its my favourite host
RepublicTV,Should Focus on important matters,3,"I think Republic TV should talk about important matters! Republic TV should have been debate about . Education, GDP, farmers strike but unfortunately they were busy with sushat, rhea, nepotism in bollywood! Republic TV proved that only TRP matters, it's a entertaining channel nothing else! Electronic media has the power to spread the genuine news within a minute but Republic TV hide the important facts and spread hatered, And Arnav shouldn't shout on guest they call for a debate."
RepublicTV,Godi Channel!,1,"I would share my thoughts about this channel. First this channel always broadcaste useless content on their channel that is only based on actors such as Susant Singh Rajput and always showing postive side of BJP. I am also fan of Susant Singh Rajput but showing content all time about his not a fair thing, becasue this channel not focusing on news just focus on TRP. No dobut, many renowned channels also doing same such as ABP news, Zee News, but Republic TV is number one in this matter. I will suggust to TV viewers that dont waste your time by watching this useless channel."
RepublicTV,Awsome news channel,3,This is the only channel who fought for sushant singh rajput I really like this channel speacially the way arnab ghoswami he is just awosome one of the best news chanel in india. They are doing really great work also the whole team behind the screen they are just awsome I only watch this channel they have the best debate show specially arnab he too good in that also the way he expose bollywood mafia thats great he have the best anchors and the team behind them are just too good. Republic tv u just too good keep it up Thank you
RepublicTV,Yes I want to ban this channel,1,"This channel is not showing reality, Republic TV is showing unnecessary news, with no proof so that's why I suggested to ban Republic Tv, channel CEO is corrupt, and already he got police case, Republic Tv continue sprayed wrong information about Maharashtra and Maharashtra CM Udhav Thackeray and hes political party Shivsena, Republic Tv is taking Money from BJP to sprayed wrong information about the Maharashtra State and Maharashtra Government, everytime this channel support wrong things, and sprayed wrong information that's why I wish to Ban Republic Tv channel"
RepublicTV,Truth of news,4,I dont even think that before republic tv I had watch any news channel which shows the truth than this channel such a lovely channel I prefer all my freinds neighbourhood and parents to see only this tv channel because I dont think that in our social media any channel is there in the line of republic tv it shows every top to the bottom news regarding farmers soldiers our country and many more things today I am writing this review because I seriously love this news channel very much I hope this  channel will be same as now thankyou
RepublicTV,I'm a biggest fan of this channel,3,"I'm biggest fan of this channel and all the respected anchors And other members associated with this channel especially Mr. Arnab Goswami sir because he is ideal for me . Nowadays this channel plays a very important guiding role to the biggest democratic republic country the greatest cuture subcontinent India. This channel provides only true news and aware people from any type of crime or fraud . I like this chhanel so much. And my favourite shows on this channel is ""Puchhta h bharat "" with Arnab Goswami sir ."
RepublicTV,Review of R Bharat,4,"Takes real news in front of public, good channel but little more aggressive.need to maintain balance between josh and hosh.an important thing is that they cover whole screen with written news and less for video screen.In my opinion its a good news channel that needs a little improvement."
RepublicTV,R bharta,1,Its a very cheap channel it gives a fraud information to public. It has to be baned .R bharat makes lots of disappointment in paublic related to rigion like hindu muslim. Arnab Goswami is able for punishment
RepublicTV,R Bharat,2,In my opinion this news channel has been focusing only on one thing rather than others things. There are many other issues happening but they were not focusing on that and hosts and anchors are overreacting and also loud .
RepublicTV,TRP OF REPUBLIC TV,1,Worst of the worse News Channel. It is not a news channel but it is a platform of spreading communal discord and a propaganda of one particular political party.
RepublicTV,Sometimes overreacted,1,"I think it's a worst channel. Before many days ago I just watching there only Rhea or SSR matter it's only for TRP. There is a lot of problems but they didn't notice that kind of problems like flood of assam flood of Bihar etc. They only show their Amitabh, and other celebrities life."
RepublicTV,News,3,This news channel is give write information and all news are fast and not fake so I love it to much political news is good keep it up
RepublicTV,Yes we stand for arnab goswami,5,Arnab goswami is one of the best anchor and host of india who always try to give us true news and also let us about day to day life and what is happening around us.
RepublicTV,No bcoz it is helping a family to know the truth.,4,It should not ban becoz it is helping to know that what happened to shushant sing rajput and also helping us to know that what is bollywood actually.
RepublicTV,Dangerous,5,"This is a really good decision It is wrong for you to grow the top.where the meter is installed, you are giving 5 hundred rupees to it. You used to do that to watch the same channel for everyday Forever banned in this channel Urnab fakht marathi , box cinema banned"
RepublicTV,My republic tv,5,This is the indias most important factor because rebublic tv shows us very important things that we enjoying repulic tv also helps to provide great information to people. Republic tv provide us good news of politics as well as sports so I think this is the most popular chanales in our india. Republic tv help people for fight with correption and all other things that why every indian people loves republic tv so much
RepublicTV,Very bad,1,"This channel do very bad to get trp by pay money. For this activity government take very big decisions over this type of channel. I think this type of activity get very loss to other channel like ajjtak , geenews ect . Because through TRP decided to get advertisement. Those channel whose trp is more than advertisements get more than other channel. So trp is very important for tv channel. I think goverment decided trp all over the india. So not possible to get trp by pay money. In this channel Republic TV only so copy news and not good news."
RepublicTV,Yes It Should be,1,What people can do for TRP. It is a good example of it. Why these people don't think about poverty and falling economy of our country. Why they only shout like an ediot. Does shouting means it all. Getting TRP is the only business now. Its sad that our media has a face like this. Its media who can make a chnage in community. So be a guidng light for the mass. Not a shouting star. Be a star of people's heart. May they get their inner side cleaned and show only what is true. It requires courage to present truth not money.
RepublicTV,Trustworthy Channel,5,Republic world is that media network which always reveals the truth of the world and about serious crimes. so for the purpose of denunciation Mumbai government and his police try there best. But no one can suppressed the voice of truth. and I am pretty sure about republic TV that they can't hike there RTP in illicit manner. so everyone those who are the not interested in arnab Debate. and say that his Debate is not more than shouting. so I would like to tell them that if everyone against you then what should you do? and arnab your show Nation wants to know. Today Nation with you. Thank you @Mouthshut ?? Give me a opportunity to explore my sentiment. .
RepublicTV,Empty vessels make more noise,1,"Personally I am not a fan of Arnab Goswami. He's little more outspoken than he should be. I feel his journalism is completely biased. The way he humiliates other people on his studio, he needs better ethics and moral science in his life. And the way he distracted the whole audience of India from major problems like downfall of GDP, the three destructive bills for farmers, I don't think he's doing justice to the profession journalism. Tampering of TRP has been on air recently, I think ArGo can go to any heights to buy TRP. However I would like to say, anyone is innocent until proven guilty."
RepublicTV,Best news channel,5,R. Bharat is my favourite news channel Reason. Brave reporters Very good news quality SSR case Exposing bolliwood Exposing Mumbai police Exposing Antino mayno In my view R. Bharat should not ban we require this type of patriotic news channel
RepublicTV,Bad news reporting.,1,"Hello, Today I want to say something about the famous news channel ""Republic TV"". I don't know from where they get so much talent for telecasting worst and fake news. Hatsoff to ""Arnab Goswami"" for storing so much talent on fake journalism. On the otherhand we all know that ""Republic TV"" was became India's most-watched hindi news channel. In terms of TRP ""Republic TV"" is on number 1. Some reports say that many ""Republic TV"" journalism resigned and says that they talked about nepotism but their news channel whole runs under Arnab's wife, rest of the journalism has not even have any rights to say something excess reports. They don't have any independent on reporting. Anchors and host of this news channel is very offensive. Although, I told it previously. They just shouting, shouting and shouting and the Arnab's motto ""The nation wants to know"" is very famous. That's all it's a home of garbage it just put violence and negativity in our mind. Good to know that there channel was getting banned. Thank you."
RepublicTV,Arnab is the king of all news news channel,5,"Republic tv is the best out there, it's the only tv that reveals lies and curruption. Hats off to you Arnab Goswami and republic."
RepublicTV,Only for Aranb.,1,Shame on him.. Biased journalist. actually he is not journalist.. he continues his Chanel for debate for particular political party.
RepublicTV,Where is the news?,1,"The whole schedule is focused on SSR case and vilify one individual. There no news literally on the channel, it's a news channel running a complete drama for entertainment. There are so many issues being faced by the country today, pandemic, a degrowing economy, rise in religion based discrimination, rift with china etc and not one is being put forth."
RepublicTV,This channel repesents ONE NATION ONE VOICE ..??,3,Always they show truth and not sacared of any one fighting justice for anyones ex.nowdays they are asking justice for sushant singh rajput and like to salute them.??
RepublicTV,Very bad and unwanted channel.,1,Why your every anchor shout like any thing. You may talk in low voice also. Hearing your every anchor feels like irritating. We do not like the faces of Arnab goswami and other anchors during anchoring. If you people continue the same thing very soon no one will like your channel. I personally become irritate and due to the behaviour of your anchors I do not like to see your channel.
RepublicTV,Mouth Piece of BJP,1,This is the mouth piece of BJP.  It's anchor Arnab Goswami is a complete nonsense. For comedy one can watch this channel.
RepublicTV,THE BEST NEWS CHANNEL,5,I have been watching Republic Tv since the death of SSR. This channel has been so supportive for the justice and for the truth we all want to know. They have been working day and night to solve the SSR case. I really appreciate Arnab Gosami for all the efforts he takes. We need more journalists like him and more news channels like Republic bharat. After being so inspired by them and their work. I downloaded their app in my phone... if you really want to watch news and know whats going on outside in this world then Republic Tv is the best.
RepublicTV,Worst ever anchor.,1,"Is there's a way to ban Arnab, I hate this guy journalism. There are lot of new to show but this guy seem like closed in his own box."
RepublicTV,Bakwas,1,All Anchors are useless. Only they are making Noise. I think they don't know how to deliver News. They all are Journalists?
RepublicTV,King in the field of Media,5,The Republic TV is the best news channel in India. They are true to their work and do not give fake news. The channel is doing very well with Mr Arnab Goswami in the helm of things . He is a genius. The channel is trying its best to give justice to Sushant Singh Rajput. He Channel also did a great job in the Sheena Bora murder case .
RepublicTV,The only unbiased news channel,5,The only channel that is not serving the purpose of politicians and is not afraid of showing the truth. Kudos to Arnab for his great journalism
RepublicTV,Mr,5,"This is so nice Chanel,  true  news  comes always and all are brave anchors. God bless to Arnab Goswami"
RepublicTV,News or Nautanki channel?,1,"It doesn't give any sense of giving news to the public! Always aggressive, shouting and giving the judgement. Looks more like Nautanki!"
RepublicTV,Please do not shout,1,Please do not shout on tv I know you want justice for the public .but most of the public is not deaf .
RepublicTV,Really amazing news channel,3,Republic channel always support truth and spatially in debate arnab goswami sir who stand with truth and kind of question ask by him to criminal is amazing sir I love your all debate sir. Your confidence speech contain truth support
RepublicTV,Unpleasant and disturbing,1,Aranb debate is always biased and very unpleasant to hear. He always acts like above the authority . Only he pushes his agenda and views by screaming and allows only to speak those who support his views. He interupts and doesn't allow to talk those who have opposite views .Being the anchor he must listen to all and leave it to the public to decide instead of giving his verdicts.
RepublicTV,Worst Debate Channel,1,"If anyone still watching R Republic pls a big salute to you. Seriously, Arnab is so loud without any reason...there is no system or process of debate. Someone should tell him that Debate doesn't mean to shout, loud voice, and talking in between others talk. Bhai samjhne to do what one person is saying...kisika kuch sunai de to samjh aye na...I really don't have any issue with news channel or Anchor but my problem is the way they present their debate shows  Bakwas debate, No process , No system , Nothing just loud ..i think school Students can do much better debate than this channel or anchor. And pls stop using tag line Puchta h Bharat...It's not people ask it's only u want to earn your ratings. Worst Channel"
RepublicTV,Worst News Channel,1,"Hello everyone today I am going to share my experience about Republic channel I have watched this channel two or more time but I will tell you, folks, this is the worst new channel that I have watched this tv channel only knows to spread hatred and nothing else the news is always based on the basis of caste that is no proper news always targeting the minority India is a peace-loving country but because of such news channel the dignity and harmony of this country is going down day by day The host and anchors are not at all good they don't know how to do Journalism Arnab Goswami is the worst he doesn't know how to respect the people invited on the channel if anyone whats to say anything he just doesn't allow you to speak SO please everyone stop watching such pathetic news channel as this news channel will have an impact on your mind"
RepublicTV,Fake News.. Hate Mongers,1,This TV channel only shows fake news and creates Hatred in India between Religions. Its completely manipulated by corruption and frauds
RepublicTV,Worst news channel in the history of India,1,"Highly biased and noisy entertainment channel. Arnab goswami is not a reporter, he is puppet of BJP."
RepublicTV,Baised Channel,3,"Very Baised  Channel not connected to Peopleâ€™s struggle Debate in prime time is always on irrelevant topic Always targets the opposition party Not discussing about Jobs, Health, Education and Basic needs"
RepublicTV,Inhuman news channel. Should be banned immediately,1,"Venom which they are inserting in viewers will destroy peace and unity of the country. Arnab Goswami need mental check up, he is seriously ill. Ban R bharat please."
RepublicTV,Very biased and worst ever news channel,1,Not sure why they male up lies and stories....misleading a lot of people by air giving wrong info. Some times the host manages the volume by techmolgy for people who is not in alignment. This is hopless host
RepublicTV,Views on Journalism,1,The Republican TV when was created it clearly shown the biasness initially itself at the beginning sometimes the Channel runs those topics which are quite irrelevant and not related to Peoples life and their needs and Many a times the opinion the channel which they called their self opinion its actually not all the decisions and opinions or the point of view they make actually favours the government more they are pro -Centre government and sometimes act like a puppet for them they are really really quite prejudiced Channel.
RepublicTV,All news is biased in one way or another,3,"Some people claim it all like biased news, sorry but all news is biased in one way or another absolutely and possibly and I do want to get going with that by leaving my review here. Too much of hate and nonsense also present there anyway."
RepublicTV,Arnab is best.,3,"I have bee  following this channel since its conception.  I like the way plotes are made and information is given. Point to point debate is there in group chat and truth is always try to be revealed everything single time. I prefer this channel because it is not biased and giving best efforts  to give details. It is not even in the fever of any political party and hence, it is my favourite  channel."
RepublicTV,Jamat,5,Best tv news and nothing to beat all anchors. Specially arnab. They blast opposition abd antinational expose them and put open facts before country while other channels hise news with their vested intrests. Maulana sad ran away exposing his own people to death. Intentionally done by them
RepublicTV,Most Pathetic News Content Channel,1,"Best title suits Arnab Goswami is mouth full of scum, I feel all who are watching/praising him they are too full of sht"
RepublicTV,Genuine news channel and good representation,5,Good news display channel and real news visualization about world. The news anchors are well skilled.
RepublicTV,Biased news,1,This channel is always showing hateful and inappropriate news. Fake news without knowing the fact of the matter to target one community.
RepublicTV,Leftists needs burnol,5,Lol leftists brigade is scared of rtv and givinng negagive reviews. But it is the most watched engbnews channel. Because india supports republic.
RepublicTV,About corona discussion,5,Arnav Goswami  is the best anchor in the world...your way of talking and ur hravness is awesome....salute u...keep it up...always stand with truth...we all love ur way of handling the situation...
RepublicTV,"Wrong journalism, one sided opinion",1,"This give wrong news, the wrong journalism and they the clear supports of government. they don't show the story of both sides which is media's work . not to advertise the govt even when they are wrong . so have some spine"
RepublicTV,Act like a reporter not like political part office,1,Useless only 24/7 playing advertisment of BJP... how much you are paying from taxpayer money. Stop chanting modi nam Mr. Arnab.. at least once in a year say something independently.
RepublicTV,Channel theme is hate,1,"Worst TV Channel, no true news, all fake news and propaganda for  vested interest, generating enormous amount of hate among communities. The most dangerous channel, avoid like plague"
RepublicTV,Worst channel ever,1,Runs goverment propangada. The main anchor is baised . He ask  childish questions from the government and blames the opposition.
RepublicTV,Fake news and worst reporting,1,This channel should be banned. It does not honor even the basic rules of journalism. The only agenda is to put across what BJP wants to say and then make sure that it stands true and nobody is able to challenge that. I have seen numerous occasions when the reporter actually nods and repeats what the person from BJP is saying. Sometimes it's so funny that their reporters completely forget that the basic role of the reporter is to just report.
RepublicTV,Great reporters,5,Great channel...great reporters...I feel the loyalty for the country ...Arnab is great ...lion of India. Keep it up ??
RepublicTV,It is no more english news channel,3,"More than 40 percent telecaster in hindi, in prime time debate also more than 50 percent hindi .They launched republic bharath for hindi audiences.This channel has become hindi english mixed news channel, there by losing merit of english news channel and quality detoriating due to excess hindi.South india is maximum viewer of english news channel, from our point of view we no more enjoy your channel. I am fan of arnab from Times now days but now he has spoiled the quality of news channel."
RepublicTV,Worst among the English news channels,1,'The nation knows' that Arnab is Modi's lapdog.??????. This channel is a joke as far as a South Indian is concerned.
RepublicTV,Indias  Worst channel  republic t v,1,Keeping name ase Republic ur doing worst job. Don't be channel of BJP when ur are a journalist do tat  job properly. Don't do politics in media.. Blaade fool.. If u req go and join BJP and stand for election...
RepublicTV,Repeated news,1,"Very boring  news.  Why every news is repeated several  times starting from Morning  til night, by every anchor.  just watching, but found  that today at 11.16 am. the news and videos of  shown yesterday again being repeated.   same. find out new news."
RepublicTV,Chennai Panelists,3,"Arnab fails in selecting chennai panelists Adv Saravanan, Rajasekaran and Sumant C Raman. Yday Rajasekaran behaved like III rate politician"
RepublicTV,Arnabs debaTe,1,"When i see the debates, its looks like authorized channel of bjp and arnab goswami is like a boot licker of modi ji, can't have the tolerance to listen against, most biased channel of the world"
RepublicTV,Regarding debate,3,While conducting debate on various political n social issues on television please do a favor that one person should speak at one time.  While watching the same we can't get what exactly the participant wants to say.
RepublicTV,Propoganda dogs,1,Fake news propoganda channel darbari moblyncher's gang such a shameless dogs barking every seconds  to claim pure slavery to bjp to get sum coins but yeah he doesnt know the value of a citizens of this gr8 motherland butt plzz bark more loudly arnab gadha swami be continue wit warm reguards but bite less
RepublicTV,Stupidity at its extreme channel corrupt newsmedia,1,A threat to news media now we should cross check news twice wheather it is correct or not thanks to this corrupt news channel and foolish arnab(arguments is nothing but foolishness) remember this you are an black mark to news media and earn bread and butter by degrading others falsely .
RepublicTV,Paid NEWS CHANNEL ( IT MUST BE BANNED ),1,Republic TV is running an agenda and supporting one political party. This channel must be banned. stupid news and baseless topics are run on this channel. The anchor never allow oposition party to speak. This channel never questions his alliance political party about their work and promisses they made befoe election.
RepublicTV,This channel should be banned,1,Spreading fake news media is fourth pillar of democracy and this channel is threatening please everybody support to take this channel down supporting specific political party is not good everybody unsubscribe  republic TV and republic bharat if not this is going down
RepublicTV,"Cheap, undeserving person.",1,"He shouts and lies at the same time. Indian media must be cleaned of such cheap people who are spreading hatred and intolerance like a cancer, due to the money poured by politicians like BJP. I feel omitting when I accidentally come to see him. Such tendencies want to capture the power and control other's lives by using fake nationalism."
